node,sample,,index_sampled,rt_sampled,index,subj_idx,study,phase,trial,offer,fair_cat,rev_con,response,rt,rev_cat,rev_centered,fair_con
wfpt.10,1,125,4019,0.7668549827842095,4019,10,Victim,group,439,1.1,unfair,4.0,1,3.1334511619998,Four,3.0,1
wfpt.10,1,126,4022,2.0671085233074904,4022,10,Victim,group,442,0.699999999999999,unfair,2.0,1,0.877133787000275,Two,0.0,1
wfpt.10,1,127,4024,1.0122215599431053,4024,10,Victim,group,444,0.4,unfair,0.0,1,0.71721654599969,Zero,-3.0,1
wfpt.10,1,128,4027,1.3876566499026504,4027,10,Victim,alone,447,0.0999999999999996,unfair,,1,0.7086344409999581,Alone,,1
wfpt.11,0,0,4032,-0.4954561096971505,4032,11,Victim,group,32,0.19999999999999898,unfair,1.0,0,-1.22455586500109,One,-1.0,1
wfpt.11,0,1,4037,1.604997652991805,4037,11,Victim,group,37,1.3,unfair,1.0,0,-0.936200878999443,One,-1.0,1
wfpt.11,0,2,4041,1.1223800599663434,4041,11,Victim,group,41,0.5,unfair,4.0,1,2.13803915499921,Four,3.0,1
wfpt.11,0,3,4042,-0.6295332284073762,4042,11,Victim,group,42,0.6,unfair,4.0,1,1.0497621649992699,Four,3.0,1
wfpt.11,0,4,4054,0.9185800599663434,4054,11,Victim,group,54,0.30000000000000104,unfair,4.0,1,0.7765850619998671,Four,3.0,1
wfpt.11,0,5,4060,-0.4251332284073762,4060,11,Victim,group,60,1.1,unfair,4.0,1,0.707761359999495,Four,3.0,1
wfpt.11,0,6,4061,1.1479624077621,4061,11,Victim,group,61,0.30000000000000104,unfair,3.0,1,0.764192160000675,Three,1.0,1
wfpt.11,0,7,4070,-0.42691699399922883,4070,11,Victim,group,70,1.1,unfair,2.0,0,-0.6603071789995739,Two,0.0,1
wfpt.11,0,8,4071,-0.370736009376333,4071,11,Victim,group,71,0.19999999999999898,unfair,0.0,0,-1.2353194339993898,Zero,-3.0,1
wfpt.11,0,9,4073,-1.543516993999229,4073,11,Victim,group,73,0.4,unfair,2.0,0,-0.6834279779996,Two,0.0,1
wfpt.11,0,10,4074,-0.516336009376333,4074,11,Victim,group,74,0.800000000000001,unfair,0.0,0,-0.713119812000514,Zero,-3.0,1
wfpt.11,0,11,4079,2.3151800599663437,4079,11,Victim,group,80,1.1,unfair,4.0,1,1.31739625999944,Four,3.0,1
wfpt.11,0,12,4081,-1.1215955982976311,4081,11,Victim,group,82,1.1,unfair,3.0,1,1.7217891660002398,Three,1.0,1
wfpt.11,0,13,4082,-1.0326561096971505,4082,11,Victim,group,83,0.800000000000001,unfair,1.0,0,-0.8009045719991259,One,-1.0,1
wfpt.11,0,14,4084,-0.507936009376333,4084,11,Victim,group,85,0.5,unfair,0.0,0,-0.557535244000974,Zero,-3.0,1
wfpt.11,0,15,4087,-0.443936009376333,4087,11,Victim,group,88,1.3,unfair,0.0,0,-0.642147837999801,Zero,-3.0,1
wfpt.11,0,16,4093,-0.7629360093763329,4093,11,Victim,group,94,0.19999999999999898,unfair,0.0,0,-0.567306413999177,Zero,-3.0,1
wfpt.11,0,17,4094,-0.5865955982976312,4094,11,Victim,group,95,0.6,unfair,3.0,1,0.6408587579990129,Three,1.0,1
wfpt.11,0,18,4095,-0.5743955982976312,4095,11,Victim,group,96,1.1,unfair,3.0,1,1.04215855300026,Three,1.0,1
wfpt.11,0,19,4097,-2.552733228407376,4097,11,Victim,group,98,1.2,unfair,4.0,1,0.5907325059997671,Four,3.0,1
wfpt.11,0,20,4101,2.2499800599663433,4101,11,Victim,group,102,1.1,unfair,4.0,1,0.5456807930004289,Four,3.0,1
wfpt.11,0,21,4103,-0.6390561096971505,4103,11,Victim,group,104,1.2,unfair,1.0,0,-0.497190382000554,One,-1.0,1
wfpt.11,0,22,4109,-0.45273600937633296,4109,11,Victim,group,110,0.6,unfair,0.0,0,-0.6107639399997421,Zero,-3.0,1
wfpt.11,0,23,4110,-0.782136009376333,4110,11,Victim,group,111,0.699999999999999,unfair,0.0,0,-0.535314888998982,Zero,-3.0,1
wfpt.11,0,24,4111,-0.47736843733370005,4111,11,Victim,alone,112,0.699999999999999,unfair,,0,-0.6960183440005491,Alone,,1
wfpt.11,0,25,4112,2.0185782461084125,4112,11,Victim,group,113,0.5,unfair,2.0,0,-0.742555360999177,Two,0.0,1
wfpt.11,0,26,4113,-0.638336009376333,4113,11,Victim,group,114,1.0,unfair,0.0,0,-0.549896717999218,Zero,-3.0,1
wfpt.11,0,27,4114,-0.5947955982976312,4114,11,Victim,group,115,1.2,unfair,3.0,1,0.7703602599995071,Three,1.0,1
wfpt.11,0,28,4116,-0.6971684373337,4116,11,Victim,alone,117,0.19999999999999898,unfair,,0,-0.575773980999656,Alone,,1
wfpt.11,0,29,4117,0.4265782461084125,4117,11,Victim,group,118,0.6,unfair,2.0,0,-0.6445851009993929,Two,0.0,1
wfpt.11,0,30,4118,-0.6168561096971505,4118,11,Victim,group,119,0.800000000000001,unfair,1.0,0,-0.611609801000668,One,-1.0,1
wfpt.11,0,31,4119,0.6307800599663433,4119,11,Victim,group,120,0.19999999999999898,unfair,4.0,1,0.8850830089995719,Four,3.0,1
wfpt.11,0,32,4125,-0.8178561096971504,4125,11,Victim,group,126,0.5,unfair,1.0,0,-1.1193292490006599,One,-1.0,1
wfpt.11,0,33,4126,-0.4925169939992288,4126,11,Victim,group,127,1.1,unfair,2.0,0,-0.7114332519995509,Two,0.0,1
wfpt.11,0,34,4130,0.5005624077620998,4130,11,Victim,group,131,0.699999999999999,unfair,3.0,1,0.80858623200038,Three,1.0,1
wfpt.11,0,35,4133,-1.0331684373337,4133,11,Victim,alone,134,0.5,unfair,,0,-0.700745015999928,Alone,,1
wfpt.11,0,36,4141,2.264578246108412,4141,11,Victim,group,142,0.800000000000001,unfair,2.0,0,-0.4948421799999779,Two,0.0,1
wfpt.11,0,37,4142,-0.9830561096971506,4142,11,Victim,group,143,1.1,unfair,1.0,0,-0.447063027000695,One,-1.0,1
wfpt.11,0,38,4145,-0.5820561096971504,4145,11,Victim,group,146,0.5,unfair,1.0,0,-0.521312891998605,One,-1.0,1
wfpt.11,0,39,4149,-0.653136009376333,4149,11,Victim,group,150,0.5,unfair,0.0,0,-0.43844442800036604,Zero,-3.0,1
wfpt.11,0,40,4150,-1.5471955982976315,4150,11,Victim,group,151,0.699999999999999,unfair,3.0,1,0.546387477999815,Three,1.0,1
wfpt.11,0,41,4154,-1.334916993999229,4154,11,Victim,group,155,1.3,unfair,2.0,0,-0.583820956999261,Two,0.0,1
wfpt.11,0,42,4155,1.0035782461084126,4155,11,Victim,group,156,1.2,unfair,2.0,0,-0.49105682200024603,Two,0.0,1
wfpt.11,0,43,4157,-3.0681955982976308,4157,11,Victim,group,158,0.800000000000001,unfair,3.0,0,-0.641727587999412,Three,1.0,1
wfpt.11,0,44,4160,-0.8969955982976312,4160,11,Victim,group,161,0.800000000000001,unfair,3.0,1,0.485825953999665,Three,1.0,1
wfpt.11,0,45,4164,-1.153716993999229,4164,11,Victim,group,165,0.699999999999999,unfair,2.0,0,-1.2896400059999,Two,0.0,1
wfpt.11,0,46,4165,-0.44151699399922884,4165,11,Victim,group,166,0.19999999999999898,unfair,2.0,0,-1.62347855299959,Two,0.0,1
wfpt.11,0,47,4168,-0.7911169939992289,4168,11,Victim,group,169,0.5,unfair,2.0,0,-1.6867678899998302,Two,0.0,1
wfpt.11,0,48,4172,0.8993782461084125,4172,11,Victim,group,173,0.5,unfair,2.0,0,-1.0281245149999398,Two,0.0,1
wfpt.11,0,49,4176,-5.551916993999229,4176,11,Victim,group,177,0.9,unfair,2.0,0,-1.2027819769991799,Two,0.0,1
wfpt.11,0,50,4177,-0.5851360093763329,4177,11,Victim,group,178,0.0999999999999996,unfair,0.0,0,-2.58664145900002,Zero,-3.0,1
wfpt.11,0,51,4178,-0.335136009376333,4178,11,Victim,group,179,0.5,unfair,0.0,0,-4.8993258649989,Zero,-3.0,1
wfpt.11,0,52,4179,0.5197624077620999,4179,11,Victim,group,181,0.800000000000001,unfair,3.0,1,2.58791196299899,Three,1.0,1
wfpt.11,0,53,4181,1.303894100156292,4181,11,Victim,alone,183,1.2,unfair,,0,-2.9006760380016203,Alone,,1
wfpt.11,0,54,4187,-1.9788561096971506,4187,11,Victim,group,189,1.0,unfair,1.0,0,-1.04735137100033,One,-1.0,1
wfpt.11,0,55,4193,-0.360336009376333,4193,11,Victim,group,195,0.5,unfair,0.0,0,-0.359745472998839,Zero,-3.0,1
wfpt.11,0,56,4195,-0.37813600937633296,4195,11,Victim,group,197,0.4,unfair,0.0,0,-0.358650518999639,Zero,-3.0,1
wfpt.11,0,57,4202,-0.6530561096971504,4202,11,Victim,group,204,0.19999999999999898,unfair,1.0,0,-0.398640888000955,One,-1.0,1
wfpt.11,0,58,4206,0.33957824610841253,4206,11,Victim,group,208,1.0,unfair,2.0,0,-0.701418185000875,Two,0.0,1
wfpt.11,0,59,4209,0.4845624077620999,4209,11,Victim,group,211,1.0,unfair,3.0,1,0.905322062000778,Three,1.0,1
wfpt.11,0,60,4211,-0.7677955982976312,4211,11,Victim,group,213,0.800000000000001,unfair,3.0,1,3.1132515929984903,Three,1.0,1
wfpt.11,0,61,4212,0.5723976529918049,4212,11,Victim,group,214,0.800000000000001,unfair,1.0,0,-0.708764807999614,One,-1.0,1
wfpt.11,0,62,4213,-1.6303955982976315,4213,11,Victim,group,215,0.0999999999999996,unfair,3.0,1,0.5552114019992591,Three,1.0,1
wfpt.11,0,63,4217,1.0163800599663435,4217,11,Victim,group,219,0.9,unfair,4.0,1,0.5559917500013399,Four,3.0,1
wfpt.11,0,64,4218,-0.6661169939992289,4218,11,Victim,group,220,0.30000000000000104,unfair,2.0,0,-0.573275378001199,Two,0.0,1
wfpt.11,0,65,4220,-0.9423955982976311,4220,11,Victim,group,222,0.6,unfair,3.0,1,0.602740592999908,Three,1.0,1
wfpt.11,0,66,4221,-0.5863332284073762,4221,11,Victim,group,223,0.800000000000001,unfair,4.0,1,0.440176414000234,Four,3.0,1
wfpt.11,0,67,4222,-0.4006561096971505,4222,11,Victim,group,224,1.0,unfair,1.0,0,-0.43346092499996297,One,-1.0,1
wfpt.11,0,68,4224,-0.541736009376333,4224,11,Victim,group,226,0.9,unfair,0.0,0,-1.04471168300006,Zero,-3.0,1
wfpt.11,0,69,4225,0.44776240776209986,4225,11,Victim,group,227,1.1,unfair,3.0,1,0.550471116999688,Three,1.0,1
wfpt.11,0,70,4226,-0.4871684373337001,4226,11,Victim,alone,228,1.0,unfair,,0,-0.572583024999403,Alone,,1
wfpt.11,0,71,4232,-0.48631699399922884,4232,11,Victim,group,234,0.6,unfair,2.0,0,-0.9039465879995991,Two,0.0,1
wfpt.11,0,72,4233,-0.5765955982976312,4233,11,Victim,group,235,0.30000000000000104,unfair,3.0,1,0.6044850420003061,Three,1.0,1
wfpt.11,0,73,4235,0.4941782461084125,4235,11,Victim,group,237,0.4,unfair,2.0,0,-0.5672924329992379,Two,0.0,1
wfpt.11,0,74,4236,-0.749736009376333,4236,11,Victim,group,238,0.6,unfair,0.0,0,-0.523043458999382,Zero,-3.0,1
wfpt.11,0,75,4244,-0.568536009376333,4244,11,Victim,group,246,1.2,unfair,0.0,0,-0.402541815999939,Zero,-3.0,1
wfpt.11,0,76,4253,0.545694100156292,4253,11,Victim,alone,255,0.9,unfair,,0,-0.616968438998811,Alone,,1
wfpt.11,0,77,4254,1.1337624077621,4254,11,Victim,group,256,1.0,unfair,3.0,1,0.49983284100016995,Three,1.0,1
wfpt.11,0,78,4258,0.7985624077620999,4258,11,Victim,group,260,0.5,unfair,3.0,1,0.4485234490002771,Three,1.0,1
wfpt.11,0,79,4259,-0.42205610969715046,4259,11,Victim,group,261,1.1,unfair,1.0,0,-0.468793107000238,One,-1.0,1
wfpt.11,0,80,4260,-0.501936009376333,4260,11,Victim,group,262,1.3,unfair,0.0,0,-0.631457528999817,Zero,-3.0,1
wfpt.11,0,81,4266,-0.8727169939992288,4266,11,Victim,group,268,0.6,unfair,2.0,0,-0.612944349999452,Two,0.0,1
wfpt.11,0,82,4270,-0.46013600937633303,4270,11,Victim,group,272,0.699999999999999,unfair,0.0,0,-0.34308258099918,Zero,-3.0,1
wfpt.11,0,83,4272,0.7441976529918048,4272,11,Victim,group,274,0.699999999999999,unfair,1.0,0,-0.30599335599981703,One,-1.0,1
wfpt.11,0,84,4273,-0.48105610969715046,4273,11,Victim,group,275,0.5,unfair,1.0,0,-0.329610134998802,One,-1.0,1
wfpt.11,0,85,4286,0.6670941001562921,4286,11,Victim,alone,288,0.5,unfair,,0,-0.572772527999405,Alone,,1
wfpt.11,0,86,4288,-0.395536009376333,4288,11,Victim,group,290,1.0,unfair,0.0,0,-0.331132598999829,Zero,-3.0,1
wfpt.11,0,87,4291,-0.9203955982976311,4291,11,Victim,group,293,0.5,unfair,3.0,1,0.519105707000563,Three,1.0,1
wfpt.11,0,88,4293,0.8067624077620998,4293,11,Victim,group,295,1.0,unfair,3.0,1,0.526558985999145,Three,1.0,1
wfpt.11,0,89,4296,0.6745800599663433,4296,11,Victim,group,298,0.19999999999999898,unfair,4.0,1,0.425941751000209,Four,3.0,1
wfpt.11,0,90,4298,0.5711800599663434,4298,11,Victim,group,300,0.6,unfair,4.0,1,0.49336716200014097,Four,3.0,1
wfpt.11,0,91,4302,-0.8505169939992288,4302,11,Victim,group,304,0.9,unfair,2.0,0,-0.708222925999507,Two,0.0,1
wfpt.11,0,92,4308,-0.7757332284073761,4308,11,Victim,group,310,0.699999999999999,unfair,4.0,1,0.376069513999028,Four,3.0,1
wfpt.11,0,93,4310,0.3729800599663433,4310,11,Victim,group,312,0.30000000000000104,unfair,4.0,1,0.41645372499988303,Four,3.0,1
wfpt.11,0,94,4311,-0.5263955982976312,4311,11,Victim,group,313,1.0,unfair,3.0,1,0.5313074950008739,Three,1.0,1
wfpt.11,0,95,4314,-1.2442561096971505,4314,11,Victim,group,316,0.4,unfair,1.0,0,-0.532116610998855,One,-1.0,1
wfpt.11,0,96,4317,-0.4507684373337001,4317,11,Victim,alone,319,0.4,unfair,,0,-0.7460856779998721,Alone,,1
wfpt.11,0,97,4318,-0.39533600937633295,4318,11,Victim,group,320,1.0,unfair,0.0,0,-0.497264160998384,Zero,-3.0,1
wfpt.11,0,98,4321,1.3053624077621,4321,11,Victim,group,323,0.800000000000001,unfair,3.0,1,0.44339723499979294,Three,1.0,1
wfpt.11,0,99,4322,0.36478005996634333,4322,11,Victim,group,324,0.9,unfair,4.0,1,0.45336635100102296,Four,3.0,1
wfpt.11,0,100,4325,-0.902736009376333,4325,11,Victim,group,327,1.0,unfair,0.0,0,-0.41672168899822293,Zero,-3.0,1
wfpt.11,0,101,4327,-0.37725610969715045,4327,11,Victim,group,329,1.0,unfair,1.0,0,-0.8219779260016371,One,-1.0,1
wfpt.11,0,102,4330,-0.48045610969715047,4330,11,Victim,group,332,0.699999999999999,unfair,1.0,0,-0.40537203399981103,One,-1.0,1
wfpt.11,0,103,4332,0.6875782461084126,4332,11,Victim,group,334,0.9,unfair,2.0,0,-0.624611218998325,Two,0.0,1
wfpt.11,0,104,4334,0.6437800599663434,4334,11,Victim,group,336,1.2,unfair,4.0,1,0.46739907600021996,Four,3.0,1
wfpt.11,0,105,4335,0.6735800599663433,4335,11,Victim,group,337,0.9,unfair,4.0,1,0.7527302119997329,Four,3.0,1
wfpt.11,0,106,4337,-0.5851360093763329,4337,11,Victim,group,339,0.0999999999999996,unfair,0.0,0,-0.6108781450002428,Zero,-3.0,1
wfpt.11,0,107,4341,0.5011800599663434,4341,11,Victim,group,343,0.6,unfair,4.0,1,0.508216653999625,Four,3.0,1
wfpt.11,0,108,4352,-1.3076561096971504,4352,11,Victim,group,354,0.4,unfair,1.0,0,-0.472693681998862,One,-1.0,1
wfpt.11,0,109,4354,1.1727782461084126,4354,11,Victim,group,356,1.3,unfair,2.0,0,-0.672782509000172,Two,0.0,1
wfpt.11,0,110,4355,-0.39271699399922877,4355,11,Victim,group,357,0.699999999999999,unfair,2.0,0,-0.40361974299958103,Two,0.0,1
wfpt.11,0,111,4362,-0.8483169939992288,4362,11,Victim,group,364,0.0999999999999996,unfair,2.0,0,-1.12619287999951,Two,0.0,1
wfpt.11,0,112,4363,-0.975395598297631,4363,11,Victim,group,365,0.19999999999999898,unfair,3.0,1,0.6740111319995781,Three,1.0,1
wfpt.11,0,113,4364,-0.464936009376333,4364,11,Victim,group,366,1.1,unfair,0.0,0,-0.7398691710004641,Zero,-3.0,1
wfpt.11,0,114,4366,-0.4951332284073762,4366,11,Victim,group,368,1.3,unfair,4.0,1,0.42478911100079103,Four,3.0,1
wfpt.11,0,115,4368,-0.30656843733370004,4368,11,Victim,alone,370,0.6,unfair,,0,-0.6741780819993439,Alone,,1
wfpt.11,0,116,4369,-0.28005610969715045,4369,11,Victim,group,371,0.6,unfair,1.0,0,-0.39048983999964504,One,-1.0,1
wfpt.11,0,117,4373,-1.8288561096971507,4373,11,Victim,group,375,0.4,unfair,1.0,0,-0.47323260899975106,One,-1.0,1
wfpt.11,0,118,4378,-1.4000561096971507,4378,11,Victim,group,380,0.6,unfair,1.0,0,-0.38194421299885994,One,-1.0,1
wfpt.11,0,119,4382,0.5104941001562922,4382,11,Victim,alone,384,0.19999999999999898,unfair,,0,-3.7134462809990496,Alone,,1
wfpt.11,0,120,4383,-0.36293322840737624,4383,11,Victim,group,385,0.699999999999999,unfair,4.0,1,0.52550383200105,Four,3.0,1
wfpt.11,0,121,4391,0.9509624077620997,4391,11,Victim,group,393,1.0,unfair,3.0,0,-0.333660426000279,Three,1.0,1
wfpt.11,0,122,4394,-0.49053322840737623,4394,11,Victim,group,396,1.2,unfair,4.0,1,2.0017655880001297,Four,3.0,1
wfpt.11,0,123,4395,-1.2763684373337,4395,11,Victim,alone,397,0.800000000000001,unfair,,0,-1.69298484000137,Alone,,1
wfpt.11,0,124,4404,-0.45716843733370005,4404,11,Victim,alone,406,0.800000000000001,unfair,,0,-0.870125035999081,Alone,,1
wfpt.11,0,125,4408,-1.1095332284073762,4408,11,Victim,group,410,1.0,unfair,4.0,1,0.39173643600042896,Four,3.0,1
wfpt.11,0,126,4411,-0.8811684373336999,4411,11,Victim,alone,413,0.5,unfair,,0,-1.5441074270001998,Alone,,1
wfpt.11,0,127,4415,-0.5787955982976312,4415,11,Victim,group,417,1.2,unfair,3.0,1,0.687409199001195,Three,1.0,1
wfpt.11,0,128,4416,-0.7215169939992288,4416,11,Victim,group,418,1.1,unfair,2.0,0,-0.43520338000053005,Two,0.0,1
wfpt.11,0,129,4424,0.7437800599663433,4424,11,Victim,group,426,0.4,unfair,4.0,1,0.38599621100001996,Four,3.0,1
wfpt.11,0,130,4428,1.272597652991805,4428,11,Victim,group,430,0.800000000000001,unfair,1.0,0,-0.40079431999947707,One,-1.0,1
wfpt.11,0,131,4430,0.693597652991805,4430,11,Victim,group,432,0.9,unfair,1.0,0,-0.8785970769986309,One,-1.0,1
wfpt.11,0,132,4434,-0.6149684373337001,4434,11,Victim,alone,436,0.19999999999999898,unfair,,0,-0.573713822999707,Alone,,1
wfpt.11,0,133,4435,-0.37285610969715044,4435,11,Victim,group,437,0.5,unfair,1.0,0,-0.46279312899969205,One,-1.0,1
wfpt.11,0,134,4436,-0.611736009376333,4436,11,Victim,group,438,0.4,unfair,0.0,0,-0.33078963200023304,Zero,-3.0,1
wfpt.11,0,135,4437,-0.5879332284073762,4437,11,Victim,group,439,1.1,unfair,4.0,1,0.446179818000019,Four,3.0,1
wfpt.11,0,136,4440,-0.5459169939992288,4440,11,Victim,group,442,0.699999999999999,unfair,2.0,0,-0.607796280999537,Two,0.0,1
wfpt.11,0,137,4442,0.7444920252433365,4442,11,Victim,group,444,0.4,unfair,0.0,0,-0.43461026200020597,Zero,-3.0,1
wfpt.11,1,0,4032,-0.39697669175030503,4032,11,Victim,group,32,0.19999999999999898,unfair,1.0,0,-1.22455586500109,One,-1.0,1
wfpt.11,1,1,4037,-0.8761766917503051,4037,11,Victim,group,37,1.3,unfair,1.0,0,-0.936200878999443,One,-1.0,1
wfpt.11,1,2,4041,0.8275188491836789,4041,11,Victim,group,41,0.5,unfair,4.0,1,2.13803915499921,Four,3.0,1
wfpt.11,1,3,4042,-0.37382412764335665,4042,11,Victim,group,42,0.6,unfair,4.0,1,1.0497621649992699,Four,3.0,1
wfpt.11,1,4,4054,-0.7880241276433566,4054,11,Victim,group,54,0.30000000000000104,unfair,4.0,1,0.7765850619998671,Four,3.0,1
wfpt.11,1,5,4060,0.5327188491836788,4060,11,Victim,group,60,1.1,unfair,4.0,1,0.707761359999495,Four,3.0,1
wfpt.11,1,6,4061,0.7639677519307501,4061,11,Victim,group,61,0.30000000000000104,unfair,3.0,1,0.764192160000675,Three,1.0,1
wfpt.11,1,7,4070,-0.6673093421071059,4070,11,Victim,group,70,1.1,unfair,2.0,0,-0.6603071789995739,Two,0.0,1
wfpt.11,1,8,4071,-0.35934494936697836,4071,11,Victim,group,71,0.19999999999999898,unfair,0.0,0,-1.2353194339993898,Zero,-3.0,1
wfpt.11,1,9,4073,-1.190309342107106,4073,11,Victim,group,73,0.4,unfair,2.0,0,-0.6834279779996,Two,0.0,1
wfpt.11,1,10,4074,-0.5435449493669784,4074,11,Victim,group,74,0.800000000000001,unfair,0.0,0,-0.713119812000514,Zero,-3.0,1
wfpt.11,1,11,4079,0.4795188491836789,4079,11,Victim,group,80,1.1,unfair,4.0,1,1.31739625999944,Four,3.0,1
wfpt.11,1,12,4081,-0.8584043629621323,4081,11,Victim,group,82,1.1,unfair,3.0,1,1.7217891660002398,Three,1.0,1
wfpt.11,1,13,4082,-0.33637669175030505,4082,11,Victim,group,83,0.800000000000001,unfair,1.0,0,-0.8009045719991259,One,-1.0,1
wfpt.11,1,14,4084,-0.4879449493669783,4084,11,Victim,group,85,0.5,unfair,0.0,0,-0.557535244000974,Zero,-3.0,1
wfpt.11,1,15,4087,-0.7059449493669783,4087,11,Victim,group,88,1.3,unfair,0.0,0,-0.642147837999801,Zero,-3.0,1
wfpt.11,1,16,4093,-0.42174494936697837,4093,11,Victim,group,94,0.19999999999999898,unfair,0.0,0,-0.567306413999177,Zero,-3.0,1
wfpt.11,1,17,4094,0.7939677519307502,4094,11,Victim,group,95,0.6,unfair,3.0,1,0.6408587579990129,Three,1.0,1
wfpt.11,1,18,4095,0.7607677519307501,4095,11,Victim,group,96,1.1,unfair,3.0,1,1.04215855300026,Three,1.0,1
wfpt.11,1,19,4097,-0.6816241276433567,4097,11,Victim,group,98,1.2,unfair,4.0,1,0.5907325059997671,Four,3.0,1
wfpt.11,1,20,4101,0.41351884918367887,4101,11,Victim,group,102,1.1,unfair,4.0,1,0.5456807930004289,Four,3.0,1
wfpt.11,1,21,4103,-0.9953766917503051,4103,11,Victim,group,104,1.2,unfair,1.0,0,-0.497190382000554,One,-1.0,1
wfpt.11,1,22,4109,-0.7843449493669783,4109,11,Victim,group,110,0.6,unfair,0.0,0,-0.6107639399997421,Zero,-3.0,1
wfpt.11,1,23,4110,1.1402503042596286,4110,11,Victim,group,111,0.699999999999999,unfair,0.0,0,-0.535314888998982,Zero,-3.0,1
wfpt.11,1,24,4111,0.38480430768644625,4111,11,Victim,alone,112,0.699999999999999,unfair,,0,-0.6960183440005491,Alone,,1
wfpt.11,1,25,4112,-0.785709342107106,4112,11,Victim,group,113,0.5,unfair,2.0,0,-0.742555360999177,Two,0.0,1
wfpt.11,1,26,4113,-0.5269449493669783,4113,11,Victim,group,114,1.0,unfair,0.0,0,-0.549896717999218,Zero,-3.0,1
wfpt.11,1,27,4114,-0.9362043629621322,4114,11,Victim,group,115,1.2,unfair,3.0,1,0.7703602599995071,Three,1.0,1
wfpt.11,1,28,4116,-0.40628649551373086,4116,11,Victim,alone,117,0.19999999999999898,unfair,,0,-0.575773980999656,Alone,,1
wfpt.11,1,29,4117,-0.6167093421071059,4117,11,Victim,group,118,0.6,unfair,2.0,0,-0.6445851009993929,Two,0.0,1
wfpt.11,1,30,4118,-0.6845766917503051,4118,11,Victim,group,119,0.800000000000001,unfair,1.0,0,-0.611609801000668,One,-1.0,1
wfpt.11,1,31,4119,2.853118849183679,4119,11,Victim,group,120,0.19999999999999898,unfair,4.0,1,0.8850830089995719,Four,3.0,1
wfpt.11,1,32,4125,-0.42137669175030507,4125,11,Victim,group,126,0.5,unfair,1.0,0,-1.1193292490006599,One,-1.0,1
wfpt.11,1,33,4126,-0.6959093421071059,4126,11,Victim,group,127,1.1,unfair,2.0,0,-0.7114332519995509,Two,0.0,1
wfpt.11,1,34,4130,1.18016775193075,4130,11,Victim,group,131,0.699999999999999,unfair,3.0,1,0.80858623200038,Three,1.0,1
wfpt.11,1,35,4133,-0.9302864955137309,4133,11,Victim,alone,134,0.5,unfair,,0,-0.700745015999928,Alone,,1
wfpt.11,1,36,4141,0.7013171735899166,4141,11,Victim,group,142,0.800000000000001,unfair,2.0,0,-0.4948421799999779,Two,0.0,1
wfpt.11,1,37,4142,-0.7973766917503051,4142,11,Victim,group,143,1.1,unfair,1.0,0,-0.447063027000695,One,-1.0,1
wfpt.11,1,38,4145,-0.48157669175030504,4145,11,Victim,group,146,0.5,unfair,1.0,0,-0.521312891998605,One,-1.0,1
wfpt.11,1,39,4149,-0.5799449493669784,4149,11,Victim,group,150,0.5,unfair,0.0,0,-0.43844442800036604,Zero,-3.0,1
wfpt.11,1,40,4150,-0.5072043629621321,4150,11,Victim,group,151,0.699999999999999,unfair,3.0,1,0.546387477999815,Three,1.0,1
wfpt.11,1,41,4154,0.44571717358991647,4154,11,Victim,group,155,1.3,unfair,2.0,0,-0.583820956999261,Two,0.0,1
wfpt.11,1,42,4155,0.5669171735899164,4155,11,Victim,group,156,1.2,unfair,2.0,0,-0.49105682200024603,Two,0.0,1
wfpt.11,1,43,4157,-0.9578043629621322,4157,11,Victim,group,158,0.800000000000001,unfair,3.0,0,-0.641727587999412,Three,1.0,1
wfpt.11,1,44,4160,-0.8066043629621322,4160,11,Victim,group,161,0.800000000000001,unfair,3.0,1,0.485825953999665,Three,1.0,1
wfpt.11,1,45,4164,-1.343709342107106,4164,11,Victim,group,165,0.699999999999999,unfair,2.0,0,-1.2896400059999,Two,0.0,1
wfpt.11,1,46,4165,-0.878509342107106,4165,11,Victim,group,166,0.19999999999999898,unfair,2.0,0,-1.62347855299959,Two,0.0,1
wfpt.11,1,47,4168,-1.169109342107106,4168,11,Victim,group,169,0.5,unfair,2.0,0,-1.6867678899998302,Two,0.0,1
wfpt.11,1,48,4172,-1.144109342107106,4172,11,Victim,group,173,0.5,unfair,2.0,0,-1.0281245149999398,Two,0.0,1
wfpt.11,1,49,4176,0.3677171735899165,4176,11,Victim,group,177,0.9,unfair,2.0,0,-1.2027819769991799,Two,0.0,1
wfpt.11,1,50,4177,-0.40094494936697833,4177,11,Victim,group,178,0.0999999999999996,unfair,0.0,0,-2.58664145900002,Zero,-3.0,1
wfpt.11,1,51,4178,-0.9823449493669782,4178,11,Victim,group,179,0.5,unfair,0.0,0,-4.8993258649989,Zero,-3.0,1
wfpt.11,1,52,4179,-0.7208043629621321,4179,11,Victim,group,181,0.800000000000001,unfair,3.0,1,2.58791196299899,Three,1.0,1
